日期,等效次数,profit,是否有效,点位数量
2025-03-15,1.2714871053265848,"{'main': {'revenue': 10994.566648, 'cost': 3768.249241251452, 'profit': 7226.317406748548, 'discharge_energy_kwh': 10550.8, 'charge_energy_kwh': 12411.479336159719, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 7570.507207462729, 'cost': 3590.5650328834276, 'profit': 3979.942174579301, 'discharge_energy_kwh': 7264.943676432, 'charge_energy_kwh': 11826.241009464207, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 10994.566648, 'cost': 3768.249241251452, 'profit': 7226.317406748548, 'discharge_energy_kwh': 10550.8, 'charge_energy_kwh': 12411.479336159719, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-16,1.5539648107977824,"{'main': {'revenue': 13437.155288, 'cost': 4605.41573303344, 'profit': 8831.73955496656, 'discharge_energy_kwh': 12894.8, 'charge_energy_kwh': 15168.853901496788, 'profit_per_kwh': 0.6849070598199709}, 'physics': {'revenue': 9252.395679833797, 'cost': 4388.256623765516, 'profit': 4864.13905606828, 'discharge_energy_kwh': 8878.947162192, 'charge_energy_kwh': 14453.59712712202, 'profit_per_kwh': 0.5478283592879767}, 'sample': {'revenue': 13437.155288, 'cost': 4605.41573303344, 'profit': 8831.73955496656, 'discharge_energy_kwh': 12894.8, 'charge_energy_kwh': 15168.853901496788, 'profit_per_kwh': 0.6849070598199709}}",True,96
2025-03-17,0.7932272836828151,"{'main': {'revenue': 6859.047332, 'cost': 2350.8520828529886, 'profit': 4508.195249147011, 'discharge_energy_kwh': 6582.199999999999, 'charge_energy_kwh': 7742.999515342013, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 4722.920777662469, 'cost': 2240.002384600722, 'profit': 2482.918393061747, 'discharge_energy_kwh': 4532.292552887999, 'charge_energy_kwh': 7377.893958040651, 'profit_per_kwh': 0.5478283592879766}, 'sample': {'revenue': 6859.047332, 'cost': 2350.8520828529886, 'profit': 4508.195249147011, 'discharge_energy_kwh': 6582.199999999999, 'charge_energy_kwh': 7742.999515342013, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-18,0.9443962400578452,"{'main': {'revenue': 8166.207396, 'cost': 2798.8647310148162, 'profit': 5367.342664985184, 'discharge_energy_kwh': 7836.6, 'charge_energy_kwh': 9218.618395358573, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 5622.989420897223, 'cost': 2666.8898980830136, 'profit': 2956.099522814209, 'discharge_energy_kwh': 5396.032302264, 'charge_energy_kwh': 8783.932999845241, 'profit_per_kwh': 0.5478283592879765}, 'sample': {'revenue': 8166.207396, 'cost': 2798.8647310148162, 'profit': 5367.342664985184, 'discharge_energy_kwh': 7836.6, 'charge_energy_kwh': 9218.618395358573, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-19,0.8112798264642082,"{'main': {'revenue': 7015.147919999999, 'cost': 2404.3535932919563, 'profit': 4610.794326708043, 'discharge_energy_kwh': 6732.0, 'charge_energy_kwh': 7919.217394986847, 'profit_per_kwh': 0.6849070598199707}, 'physics': {'revenue': 4830.406653584477, 'cost': 2290.981139000951, 'profit': 2539.425514583526, 'discharge_energy_kwh': 4635.44004528, 'charge_energy_kwh': 7545.802638256155, 'profit_per_kwh': 0.5478283592879765}, 'sample': {'revenue': 7015.147919999999, 'cost': 2404.3535932919563, 'profit': 4610.794326708043, 'discharge_energy_kwh': 6732.0, 'charge_energy_kwh': 7919.217394986847, 'profit_per_kwh': 0.6849070598199707}}",True,96
2025-03-20,1.6213183899734875,"{'main': {'revenue': 14019.562622, 'cost': 4805.028511300059, 'profit': 9214.53411069994, 'discharge_energy_kwh': 13453.699999999999, 'charge_energy_kwh': 15826.318340305192, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 9653.4227562878, 'cost': 4578.457063246746, 'profit': 5074.965693041055, 'discharge_energy_kwh': 9263.787839748, 'charge_energy_kwh': 15080.060153640348, 'profit_per_kwh': 0.5478283592879765}, 'sample': {'revenue': 14019.562622, 'cost': 4805.028511300059, 'profit': 9214.53411069994, 'discharge_energy_kwh': 13453.699999999999, 'charge_energy_kwh': 15826.318340305192, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-21,1.107881417208966,"{'main': {'revenue': 9579.865992, 'cost': 3283.378409663044, 'profit': 6296.487582336955, 'discharge_energy_kwh': 9193.2, 'charge_energy_kwh': 10814.46068859077, 'profit_per_kwh': 0.6849070598199707}, 'physics': {'revenue': 6596.389549574094, 'cost': 3128.557309427145, 'profit': 3467.8322401469495, 'discharge_energy_kwh': 6330.143705328, 'charge_energy_kwh': 10304.526561796862, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 9579.865992, 'cost': 3283.378409663044, 'profit': 6296.487582336955, 'discharge_energy_kwh': 9193.2, 'charge_energy_kwh': 10814.46068859077, 'profit_per_kwh': 0.6849070598199707}}",True,96
2025-03-22,0.8694866232827186,"{'main': {'revenue': 7518.4628999999995, 'cost': 2576.8584633989103, 'profit': 4941.604436601089, 'discharge_energy_kwh': 7215.0, 'charge_energy_kwh': 8487.396539636082, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 5176.973262865715, 'cost': 2455.351889169914, 'profit': 2721.6213736958007, 'discharge_energy_kwh': 4968.018408599999, 'charge_energy_kwh': 8087.190438951003, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 7518.4628999999995, 'cost': 2576.8584633989103, 'profit': 4941.604436601089, 'discharge_energy_kwh': 7215.0, 'charge_energy_kwh': 8487.396539636082, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-23,0.9093034466136418,"{'main': {'revenue': 7862.759524000001, 'cost': 2694.861794834392, 'profit': 5167.897729165608, 'discharge_energy_kwh': 7545.4, 'charge_energy_kwh': 8876.064012497587, 'profit_per_kwh': 0.6849070598199709}, 'physics': {'revenue': 5414.044914432012, 'cost': 2567.791011024625, 'profit': 2846.253903407387, 'discharge_energy_kwh': 5195.521289015999, 'charge_energy_kwh': 8457.53107942632, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 7862.759524000001, 'cost': 2694.861794834392, 'profit': 5167.897729165608, 'discharge_energy_kwh': 7545.4, 'charge_energy_kwh': 8876.064012497587, 'profit_per_kwh': 0.6849070598199709}}",True,96
2025-03-24,1.5551819715594117,"{'main': {'revenue': 13447.680094, 'cost': 4609.022977729259, 'profit': 8838.65711627074, 'discharge_energy_kwh': 12904.900000000001, 'charge_energy_kwh': 15180.735080297945, 'profit_per_kwh': 0.6849070598199707}, 'physics': {'revenue': 9259.642724872596, 'cost': 4391.693776098244, 'profit': 4867.948948774352, 'discharge_energy_kwh': 8885.901699396, 'charge_energy_kwh': 14464.91807285084, 'profit_per_kwh': 0.5478283592879765}, 'sample': {'revenue': 13447.680094, 'cost': 4609.022977729259, 'profit': 8838.65711627074, 'discharge_energy_kwh': 12904.900000000001, 'charge_energy_kwh': 15180.735080297945, 'profit_per_kwh': 0.6849070598199707}}",True,96
2025-03-25,1.4552181248493612,"{'main': {'revenue': 12583.291324000002, 'cost': 4312.764613849925, 'profit': 8270.526710150076, 'discharge_energy_kwh': 12075.400000000001, 'charge_energy_kwh': 14204.949157965564, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 8664.452243715685, 'cost': 4109.404879068938, 'profit': 4555.047364646747, 'discharge_energy_kwh': 8314.734510216, 'charge_energy_kwh': 13535.143371657512, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 12583.291324000002, 'cost': 4312.764613849925, 'profit': 8270.526710150076, 'discharge_energy_kwh': 12075.400000000001, 'charge_energy_kwh': 14204.949157965564, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-26,1.7313208001928175,"{'main': {'revenue': 14970.754990000001, 'cost': 5131.03771509639, 'profit': 9839.71727490361, 'discharge_energy_kwh': 14366.5, 'charge_energy_kwh': 16900.094578888675, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 10308.38342078452, 'cost': 4889.093959218237, 'profit': 5419.289461566283, 'discharge_energy_kwh': 9892.31274666, 'charge_energy_kwh': 16103.204634953514, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 14970.754990000001, 'cost': 5131.03771509639, 'profit': 9839.71727490361, 'discharge_energy_kwh': 14366.5, 'charge_energy_kwh': 16900.094578888675, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-27,1.0606411183417692,"{'main': {'revenue': 9171.378472, 'cost': 3143.3744571124726, 'profit': 6028.004014887528, 'discharge_energy_kwh': 8801.2, 'charge_energy_kwh': 10353.329788585595, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 6315.118098563234, 'cost': 2995.1549614639284, 'profit': 3319.963137099305, 'discharge_energy_kwh': 6060.225033648, 'charge_energy_kwh': 9865.139361232927, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 9171.378472, 'cost': 3143.3744571124726, 'profit': 6028.004014887528, 'discharge_energy_kwh': 8801.2, 'charge_energy_kwh': 10353.329788585595, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-28,1.3361894432393346,"{'main': {'revenue': 11554.048662000001, 'cost': 3960.0046548341097, 'profit': 7594.044007165891, 'discharge_energy_kwh': 11087.7, 'charge_energy_kwh': 13043.063979559665, 'profit_per_kwh': 0.6849070598199709}, 'physics': {'revenue': 7955.748641257962, 'cost': 3773.278605897333, 'profit': 4182.4700353606295, 'discharge_energy_kwh': 7634.635857108, 'charge_energy_kwh': 12428.044550236596, 'profit_per_kwh': 0.5478283592879765}, 'sample': {'revenue': 11554.048662000001, 'cost': 3960.0046548341097, 'profit': 7594.044007165891, 'discharge_energy_kwh': 11087.7, 'charge_energy_kwh': 13043.063979559665, 'profit_per_kwh': 0.6849070598199709}}",True,96
2025-03-29,1.1280790551940227,"{'main': {'revenue': 9754.515248, 'cost': 3343.237242437218, 'profit': 6411.278005562782, 'discharge_energy_kwh': 9360.8, 'charge_energy_kwh': 11011.617675429721, 'profit_per_kwh': 0.6849070598199708}, 'physics': {'revenue': 6716.647445465473, 'cost': 3185.5936194236638, 'profit': 3531.053826041809, 'discharge_energy_kwh': 6445.547708831999, 'charge_energy_kwh': 10492.38700775226, 'profit_per_kwh': 0.5478283592879762}, 'sample': {'revenue': 9754.515248, 'cost': 3343.237242437218, 'profit': 6411.278005562782, 'discharge_energy_kwh': 9360.8, 'charge_energy_kwh': 11011.617675429721, 'profit_per_kwh': 0.6849070598199708}}",True,96
2025-03-30,1.6417329476982405,"{'main': {'revenue': 14196.087585999998, 'cost': 4865.530219366556, 'profit': 9330.557366633442, 'discharge_energy_kwh': 13623.099999999999, 'charge_energy_kwh': 16025.592764950285, 'profit_per_kwh': 0.6849070598199707}, 'physics': {'revenue': 9774.97220476035, 'cost': 4636.105935045136, 'profit': 5138.866269715214, 'discharge_energy_kwh': 9380.431265723999, 'charge_energy_kwh': 15269.938193884049, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 14196.087585999998, 'cost': 4865.530219366556, 'profit': 9330.557366633442, 'discharge_energy_kwh': 13623.099999999999, 'charge_energy_kwh': 16025.592764950285, 'profit_per_kwh': 0.6849070598199707}}",True,96
2025-03-31,1.6187876596770305,"{'main': {'revenue': 13997.679362, 'cost': 4797.528299556278, 'profit': 9200.151062443721, 'discharge_energy_kwh': 13432.7, 'charge_energy_kwh': 15801.614899233486, 'profit_per_kwh': 0.6849070598199707}, 'physics': {'revenue': 9638.35464284079, 'cost': 4571.3105088915745, 'profit': 5067.044133949215, 'discharge_energy_kwh': 9249.327910908, 'charge_energy_kwh': 15056.521553610139, 'profit_per_kwh': 0.5478283592879764}, 'sample': {'revenue': 13997.679362, 'cost': 4797.528299556278, 'profit': 9200.151062443721, 'discharge_energy_kwh': 13432.7, 'charge_energy_kwh': 15801.614899233486, 'profit_per_kwh': 0.6849070598199707}}",True,96
2025-04-01,1.6144010604965051,"{'main': {'revenue': 13909.244326999999, 'cost': 4725.117273116537, 'profit': 9184.127053883461, 'discharge_energy_kwh': 13396.3, 'charge_energy_kwh': 15758.79560137586, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 9577.461104123508, 'cost': 4502.313878657162, 'profit': 5075.147225466346, 'discharge_energy_kwh': 9224.264034251999, 'charge_energy_kwh': 15015.721313557771, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 13909.244326999999, 'cost': 4725.117273116537, 'profit': 9184.127053883461, 'discharge_energy_kwh': 13396.3, 'charge_energy_kwh': 15758.79560137586, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-02,2.0,"{'main': {'revenue': 17231.46084, 'cost': 5853.709327548806, 'profit': 11377.751512451194, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 11865.033216935553, 'cost': 5577.689446354163, 'profit': 6287.34377058139, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 17231.46084, 'cost': 5853.709327548806, 'profit': 11377.751512451194, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-03,1.1765485659194987,"{'main': {'revenue': 10136.825269999998, 'cost': 3443.58665731857, 'profit': 6693.238612681427, 'discharge_energy_kwh': 9763.0, 'charge_energy_kwh': 11484.747389669723, 'profit_per_kwh': 0.6855719156695101}, 'physics': {'revenue': 6979.89390798637, 'cost': 3281.211259626156, 'profit': 3698.6826483602144, 'discharge_energy_kwh': 6722.48977452, 'charge_energy_kwh': 10943.207242616581, 'profit_per_kwh': 0.5501953550571683}, 'sample': {'revenue': 10136.825269999998, 'cost': 3443.58665731857, 'profit': 6693.238612681427, 'discharge_energy_kwh': 9763.0, 'charge_energy_kwh': 11484.747389669723, 'profit_per_kwh': 0.6855719156695101}}",True,96
2025-04-04,1.6061340081947457,"{'main': {'revenue': 13838.017633, 'cost': 4700.920812531466, 'profit': 9137.096820468534, 'discharge_energy_kwh': 13327.7, 'charge_energy_kwh': 15678.097693874955, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 9528.416679040249, 'cost': 4479.258353469171, 'profit': 5049.1583255710775, 'discharge_energy_kwh': 9177.028266708, 'charge_energy_kwh': 14938.828553459083, 'profit_per_kwh': 0.5501953550571683}, 'sample': {'revenue': 13838.017633, 'cost': 4700.920812531466, 'profit': 9137.096820468534, 'discharge_energy_kwh': 13327.7, 'charge_energy_kwh': 15678.097693874955, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-05,1.517474090142203,"{'main': {'revenue': 13074.14768, 'cost': 4441.426117889525, 'profit': 8632.721562110475, 'discharge_energy_kwh': 12592.0, 'charge_energy_kwh': 14812.653808329527, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 9002.440242688146, 'cost': 4231.999608851025, 'profit': 4770.440633837121, 'discharge_energy_kwh': 8670.448759679999, 'charge_energy_kwh': 14114.192932400698, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 13074.14768, 'cost': 4441.426117889525, 'profit': 8632.721562110475, 'discharge_energy_kwh': 12592.0, 'charge_energy_kwh': 14812.653808329527, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-06,1.5370450711014703,"{'main': {'revenue': 13242.765976, 'cost': 4498.707534784797, 'profit': 8744.058441215204, 'discharge_energy_kwh': 12754.400000000001, 'charge_energy_kwh': 15003.693752617386, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 9118.545412273008, 'cost': 4286.580035826677, 'profit': 4831.965376446331, 'discharge_energy_kwh': 8782.272209375999, 'charge_energy_kwh': 14296.224772634328, 'profit_per_kwh': 0.5501953550571684}, 'sample': {'revenue': 13242.765976, 'cost': 4498.707534784797, 'profit': 8744.058441215204, 'discharge_energy_kwh': 12754.400000000001, 'charge_energy_kwh': 15003.693752617386, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-07,1.507941672692215,"{'main': {'revenue': 12992.018940999998, 'cost': 4413.526117418984, 'profit': 8578.492823581015, 'discharge_energy_kwh': 12512.900000000001, 'charge_energy_kwh': 14719.604180292768, 'profit_per_kwh': 0.6855719156695101}, 'physics': {'revenue': 8945.889017847243, 'cost': 4205.415176746505, 'profit': 4740.473841100738, 'discharge_energy_kwh': 8615.983027716, 'charge_energy_kwh': 14025.530872286905, 'profit_per_kwh': 0.5501953550571681}, 'sample': {'revenue': 12992.018940999998, 'cost': 4413.526117418984, 'profit': 8578.492823581015, 'discharge_energy_kwh': 12512.900000000001, 'charge_energy_kwh': 14719.604180292768, 'profit_per_kwh': 0.6855719156695101}}",True,96
2025-04-08,1.5220294046758254,"{'main': {'revenue': 13113.395042, 'cost': 4454.758861477218, 'profit': 8658.636180522783, 'discharge_energy_kwh': 12629.8, 'charge_energy_kwh': 14857.120002258598, 'profit_per_kwh': 0.6855719156695105}, 'physics': {'revenue': 9029.464721815657, 'cost': 4244.70367375053, 'profit': 4784.761048065127, 'discharge_energy_kwh': 8696.476631591999, 'charge_energy_kwh': 14156.562412455076, 'profit_per_kwh': 0.5501953550571683}, 'sample': {'revenue': 13113.395042, 'cost': 4454.758861477218, 'profit': 8658.636180522783, 'discharge_energy_kwh': 12629.8, 'charge_energy_kwh': 14857.120002258598, 'profit_per_kwh': 0.6855719156695105}}",True,96
2025-04-09,1.3484213063388768,"{'main': {'revenue': 11617.634468, 'cost': 3946.633189190715, 'profit': 7671.001278809285, 'discharge_energy_kwh': 11189.2, 'charge_energy_kwh': 13162.463944739578, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 7999.531795067201, 'cost': 3760.537644802723, 'profit': 4238.994150264478, 'discharge_energy_kwh': 7704.525513167999, 'charge_energy_kwh': 12541.814450382615, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 11617.634468, 'cost': 3946.633189190715, 'profit': 7671.001278809285, 'discharge_energy_kwh': 11189.2, 'charge_energy_kwh': 13162.463944739578, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-10,1.50001205109665,"{'main': {'revenue': 12923.699459, 'cost': 4390.317267470038, 'profit': 8533.382191529961, 'discharge_energy_kwh': 12447.100000000002, 'charge_energy_kwh': 14642.200064934757, 'profit_per_kwh': 0.6855719156695101}, 'physics': {'revenue': 8898.84640603269, 'cost': 4183.300693402922, 'profit': 4715.545712629768, 'discharge_energy_kwh': 8570.675250683998, 'charge_energy_kwh': 13951.776592192244, 'profit_per_kwh': 0.5501953550571683}, 'sample': {'revenue': 12923.699459, 'cost': 4390.317267470038, 'profit': 8533.382191529961, 'discharge_energy_kwh': 12447.100000000002, 'charge_energy_kwh': 14642.200064934757, 'profit_per_kwh': 0.6855719156695101}}",True,96
2025-04-11,1.4844902386117136,"{'main': {'revenue': 12789.967707, 'cost': 4344.887178208271, 'profit': 8445.080528791728, 'discharge_energy_kwh': 12318.3, 'charge_energy_kwh': 14490.685626361628, 'profit_per_kwh': 0.6855719156695103}, 'physics': {'revenue': 8806.762995672283, 'cost': 4140.012768560164, 'profit': 4666.750227112119, 'discharge_energy_kwh': 8481.987687132, 'charge_energy_kwh': 13807.406512006952, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 12789.967707, 'cost': 4344.887178208271, 'profit': 8445.080528791728, 'discharge_energy_kwh': 12318.3, 'charge_energy_kwh': 14490.685626361628, 'profit_per_kwh': 0.6855719156695103}}",True,96
2025-04-12,1.5316461798023622,"{'main': {'revenue': 13196.250584000001, 'cost': 4482.90576460679, 'profit': 8713.34481939321, 'discharge_energy_kwh': 12709.600000000002, 'charge_energy_kwh': 14950.99307833108, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 9086.516399973734, 'cost': 4271.5233663161525, 'profit': 4814.993033657582, 'discharge_energy_kwh': 8751.424361184, 'charge_energy_kwh': 14246.009092569879, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 13196.250584000001, 'cost': 4482.90576460679, 'profit': 8713.34481939321, 'discharge_energy_kwh': 12709.600000000002, 'charge_energy_kwh': 14950.99307833108, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-13,1.4567365630272355,"{'main': {'revenue': 12550.84952, 'cost': 4263.656203386959, 'profit': 8287.19331661304, 'discharge_energy_kwh': 12088.0, 'charge_energy_kwh': 14219.771222608586, 'profit_per_kwh': 0.6855719156695103}, 'physics': {'revenue': 8642.11385432134, 'cost': 4062.6120768576234, 'profit': 4579.501777463716, 'discharge_energy_kwh': 8323.41046752, 'charge_energy_kwh': 13549.266531675637, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 12550.84952, 'cost': 4263.656203386959, 'profit': 8287.19331661304, 'discharge_energy_kwh': 12088.0, 'charge_energy_kwh': 14219.771222608586, 'profit_per_kwh': 0.6855719156695103}}",True,96
2025-04-14,1.2810195227765726,"{'main': {'revenue': 11036.918870999998, 'cost': 3749.3579646246717, 'profit': 7287.560906375326, 'discharge_energy_kwh': 10629.9, 'charge_energy_kwh': 12504.528964196477, 'profit_per_kwh': 0.6855719156695103}, 'physics': {'revenue': 7599.669594643481, 'cost': 3572.5645363822673, 'profit': 4027.105058261214, 'discharge_energy_kwh': 7319.409408395999, 'charge_energy_kwh': 11914.903069578, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 11036.918870999998, 'cost': 3749.3579646246717, 'profit': 7287.560906375326, 'discharge_energy_kwh': 10629.9, 'charge_energy_kwh': 12504.528964196477, 'profit_per_kwh': 0.6855719156695103}}",True,96
2025-04-15,1.2692094480597735,"{'main': {'revenue': 10935.166451, 'cost': 3714.791592360284, 'profit': 7220.374858639715, 'discharge_energy_kwh': 10531.900000000001, 'charge_energy_kwh': 12389.246239195185, 'profit_per_kwh': 0.6855719156695101}, 'physics': {'revenue': 7529.606130238826, 'cost': 3539.628071827995, 'profit': 3989.978058410831, 'discharge_energy_kwh': 7251.929740476, 'charge_energy_kwh': 11805.056269437016, 'profit_per_kwh': 0.5501953550571683}, 'sample': {'revenue': 10935.166451, 'cost': 3714.791592360284, 'profit': 7220.374858639715, 'discharge_energy_kwh': 10531.900000000001, 'charge_energy_kwh': 12389.246239195185, 'profit_per_kwh': 0.6855719156695101}}",True,96
2025-04-16,1.5340081947457218,"{'main': {'revenue': 13216.601068, 'cost': 4489.819039059668, 'profit': 8726.782028940332, 'discharge_energy_kwh': 12729.2, 'charge_energy_kwh': 14974.049623331339, 'profit_per_kwh': 0.6855719156695104}, 'physics': {'revenue': 9100.529092854664, 'cost': 4278.110659227007, 'profit': 4822.418433627657, 'discharge_energy_kwh': 8764.920294767999, 'charge_energy_kwh': 14267.978452598076, 'profit_per_kwh': 0.550195355057168}, 'sample': {'revenue': 13216.601068, 'cost': 4489.819039059668, 'profit': 8726.782028940332, 'discharge_energy_kwh': 12729.2, 'charge_energy_kwh': 14974.049623331339, 'profit_per_kwh': 0.6855719156695104}}",True,96
2025-04-17,1.4390214509520365,"{'main': {'revenue': 12398.220889999999, 'cost': 4211.806644990376, 'profit': 8186.414245009622, 'discharge_energy_kwh': 11941.0, 'charge_energy_kwh': 14046.847135106647, 'profit_per_kwh': 0.6855719156695103}, 'physics': {'revenue': 8537.018657714354, 'cost': 4013.2073800262147, 'profit': 4523.811277688139, 'discharge_energy_kwh': 8222.190965639998, 'charge_energy_kwh': 13384.496331464163, 'profit_per_kwh': 0.5501953550571681}, 'sample': {'revenue': 12398.220889999999, 'cost': 4211.806644990376, 'profit': 8186.414245009622, 'discharge_energy_kwh': 11941.0, 'charge_energy_kwh': 14046.847135106647, 'profit_per_kwh': 0.6855719156695103}}",True,96
2025-04-18,1.4899734875873705,"{'main': {'revenue': 12837.209902000002, 'cost': 4360.935851045308, 'profit': 8476.274050954695, 'discharge_energy_kwh': 12363.800000000001, 'charge_energy_kwh': 14544.209748683657, 'profit_per_kwh': 0.6855719156695105}, 'physics': {'revenue': 8839.292461288731, 'cost': 4155.304698531791, 'profit': 4683.98776275694, 'discharge_energy_kwh': 8513.317532952, 'charge_energy_kwh': 13858.406812072408, 'profit_per_kwh': 0.5501953550571681}, 'sample': {'revenue': 12837.209902000002, 'cost': 4360.935851045308, 'profit': 8476.274050954695, 'discharge_energy_kwh': 12363.800000000001, 'charge_energy_kwh': 14544.209748683657, 'profit_per_kwh': 0.6855719156695105}}",True,96
2025-04-19,1.4810797782598217,"{'main': {'revenue': 12760.5841, 'cost': 4334.905256421717, 'profit': 8425.678843578284, 'discharge_energy_kwh': 12290.0, 'charge_energy_kwh': 14457.39479863166, 'profit_per_kwh': 0.6855719156695105}, 'physics': {'revenue': 8786.530382992161, 'cost': 4130.5015242041845, 'profit': 4656.028858787977, 'discharge_energy_kwh': 8462.501211599998, 'charge_energy_kwh': 13775.68544625195, 'profit_per_kwh': 0.5501953550571682}, 'sample': {'revenue': 12760.5841, 'cost': 4334.905256421717, 'profit': 8425.678843578284, 'discharge_energy_kwh': 12290.0, 'charge_energy_kwh': 14457.39479863166, 'profit_per_kwh': 0.6855719156695105}}",True,96
2025-04-20,1.4904796336466617,"{'main': {'revenue': 12841.570719999998, 'cost': 4362.417266999496, 'profit': 8479.153453000501, 'discharge_energy_kwh': 12368.0, 'charge_energy_kwh': 14549.150436897999, 'profit_per_kwh': 0.6855719156695101}, 'physics': {'revenue': 8842.295181191788, 'cost': 4156.716261298402, 'profit': 4685.578919893386, 'discharge_energy_kwh': 8516.20951872, 'charge_energy_kwh': 13863.114532078449, 'profit_per_kwh': 0.5501953550571683}, 'sample': {'revenue': 12841.570719999998, 'cost': 4362.417266999496, 'profit': 8479.153453000501, 'discharge_energy_kwh': 12368.0, 'charge_energy_kwh': 14549.150436897999, 'profit_per_kwh': 0.6855719156695101}}",True,96
2025-04-21,1.472595806218366,"{'main': {'revenue': 12687.488484, 'cost': 4310.0739032848505, 'profit': 8377.414580715149, 'discharge_energy_kwh': 12219.600000000002, 'charge_energy_kwh': 14374.57945332461, 'profit_per_kwh': 0.6855719156695103}, 'physics': {'revenue': 8736.19907795045, 'cost': 4106.8410435447895, 'profit': 4629.358034405661, 'discharge_energy_kwh': 8414.026021584, 'charge_energy_kwh': 13696.775091864958, 'profit_per_kwh': 0.5501953550571681}, 'sample': {'revenue': 12687.488484, 'cost': 4310.0739032848505, 'profit': 8377.414580715149, 'discharge_energy_kwh': 12219.600000000002, 'charge_energy_kwh': 14374.57945332461, 'profit_per_kwh': 0.6855719156695103}}",True,96
2025-04-22,1.4045191612436732,"{'main': {'revenue': 12100.958462999997, 'cost': 4110.823457446558, 'profit': 7990.135005553439, 'discharge_energy_kwh': 11654.7, 'charge_energy_kwh': 13710.056888495723, 'profit_per_kwh': 0.68557191566951}, 'physics': {'revenue': 8332.33325098932, 'cost': 3916.985851435518, 'profit': 4415.3473995538025, 'discharge_energy_kwh': 8025.053935787999, 'charge_energy_kwh': 13063.586751052288, 'profit_per_kwh': 0.5501953550571681}, 'sample': {'revenue': 12100.958462999997, 'cost': 4110.823457446558, 'profit': 7990.135005553439, 'discharge_energy_kwh': 11654.7, 'charge_energy_kwh': 13710.056888495723, 'profit_per_kwh': 0.68557191566951}}",True,96
