时间,原始负荷(kW),主口径_储能后负荷(kW),储能功率(kW),SOC,分时电价档位,电价(元/kWh),主口径_充电电量(kWh),主口径_放电电量(kWh),主口径_当时点净收益(元)
2024-12-25T00:00:00,2024.4,7146.622222222222,5000.0,0.175,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T00:15:00,1990.8,7113.022222222223,5000.0,0.3,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T00:30:00,2105.6,7227.822222222223,5000.0,0.425,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T00:45:00,1806.0,6928.222222222223,5000.0,0.55,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T01:00:00,1943.2,7065.422222222222,5000.0,0.675,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T01:15:00,1890.0,7012.222222222223,5000.0,0.8,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T01:30:00,1923.6,7045.822222222223,5000.0,0.925,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T01:45:00,2172.8,2192.7579231124228,19.481703688915747,0.9254870425922229,谷,0.25432,4.989480778105644,0.0,-1.2689247514878275
2024-12-25T02:00:00,2086.0,2086.0,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T02:15:00,1923.6,1923.6,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T02:30:00,2055.2,2055.2,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T02:45:00,1890.0,1890.0,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T03:00:00,1904.0,1904.0,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T03:15:00,1862.0,1862.0,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T03:30:00,1876.0,1876.0,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T03:45:00,1862.0,1862.0,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T04:00:00,1965.6,1965.6,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T04:15:00,1892.8,1892.8,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T04:30:00,1800.4,1800.4,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T04:45:00,2136.4,2136.4,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T05:00:00,1965.6,1965.6,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T05:15:00,1304.8,1304.8,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T05:30:00,1041.6,1041.6,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T05:45:00,1125.6,1125.6,0.0,0.9254870425922229,谷,0.25432,0.0,0.0,0.0
2024-12-25T06:00:00,1114.4,100.0,-841.7491200000001,0.9044433145922229,平,0.59655,0.0,253.60000000000002,151.28508000000002
2024-12-25T06:15:00,862.4,100.0,-632.6395199999998,0.888627326592223,平,0.59655,0.0,190.6,113.70243
2024-12-25T06:30:00,666.4,100.0,-469.99872,0.8768773585922229,平,0.59655,0.0,141.6,84.47148
2024-12-25T06:45:00,1075.2,100.0,-809.22096,0.8566468345922229,平,0.59655,0.0,243.8,145.43889000000001
2024-12-25T07:00:00,932.4,100.0,-690.72552,0.8393786965922229,平,0.59655,0.0,208.1,124.142055
2024-12-25T07:15:00,1019.2,100.0,-762.75216,0.8203098925922229,平,0.59655,0.0,229.8,137.08719000000002
2024-12-25T07:30:00,980.0,100.0,-730.2239999999999,0.8020542925922228,平,0.59655,0.0,220.0,131.241
2024-12-25T07:45:00,1078.0,100.0,-811.5443999999999,0.7817656825922228,平,0.59655,0.0,244.5,145.85647500000002
2024-12-25T08:00:00,1576.4,100.0,-1225.11672,0.7511377645922228,平,0.59655,0.0,369.1,220.18660500000001
2024-12-25T08:15:00,1828.4,100.0,-1434.22632,0.7152821065922228,平,0.59655,0.0,432.1,257.76925500000004
2024-12-25T08:30:00,2004.8,100.0,-1580.60304,0.6757670305922228,平,0.59655,0.0,476.2,284.07711
2024-12-25T08:45:00,2184.0,100.0,-1729.3032,0.6325344505922228,平,0.59655,0.0,521.0,310.80255
2024-12-25T09:00:00,1909.6,100.0,-1501.6060799999998,0.5949942985922227,平,0.59655,0.0,452.4,269.87922
2024-12-25T09:15:00,865.2,100.0,-634.9629600000001,0.5791202245922228,平,0.59655,0.0,191.3,114.12001500000001
2024-12-25T09:30:00,1134.0,100.0,-858.0131999999999,0.5576698945922228,平,0.59655,0.0,258.5,154.208175
2024-12-25T09:45:00,1139.6,100.0,-862.6600799999999,0.5361033925922228,平,0.59655,0.0,259.9,155.043345
2024-12-25T10:00:00,1178.8,100.0,-895.1882399999998,0.5137236865922229,平,0.59655,0.0,269.7,160.889535
2024-12-25T10:15:00,912.8,100.0,-674.4614399999999,0.4968621505922229,平,0.59655,0.0,203.2,121.21896
2024-12-25T10:30:00,1710.8,100.0,-1336.64184,0.4634461045922229,平,0.59655,0.0,402.7,240.230685
2024-12-25T10:45:00,1747.2,100.0,-1366.84656,0.42927494059222293,平,0.59655,0.0,411.8,245.65929000000003
2024-12-25T11:00:00,1638.0,100.0,-1276.2323999999999,0.39736913059222295,平,0.59655,0.0,384.5,229.373475
2024-12-25T11:15:00,1797.6,100.0,-1408.6684799999998,0.36215241859222297,平,0.59655,0.0,424.4,253.17582
2024-12-25T11:30:00,1769.6,100.0,-1385.4340799999998,0.32751656659222295,平,0.59655,0.0,417.4,248.99997
2024-12-25T11:45:00,1772.4,100.0,-1387.75752,0.29282262859222297,平,0.59655,0.0,418.1,249.41755500000002
2024-12-25T12:00:00,1710.8,6833.022222222223,5000.0,0.41782262859222297,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T12:15:00,1654.8,6777.022222222223,5000.0,0.542822628592223,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T12:30:00,2010.4,7132.622222222222,5000.0,0.667822628592223,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T12:45:00,2172.8,7295.022222222223,5000.0,0.792822628592223,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T13:00:00,1831.2,6953.422222222222,5000.0,0.917822628592223,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T13:15:00,1842.4,6964.622222222222,5000.0,0.95,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-25T13:30:00,1528.8,6546.757127374066,4898.222792447569,0.95,谷,0.25432,1254.4892818435164,0.0,-319.0417141584431
2024-12-25T13:45:00,1929.2,1929.2,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-25T14:00:00,1904.0,1904.0,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-25T14:15:00,1271.2,1271.2,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-25T14:30:00,1523.2,1523.2,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-25T14:45:00,1299.2,1299.2,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-25T15:00:00,1086.4,100.0,-818.51472,0.929537132,峰,1.06338,0.0,246.60000000000002,262.229508
2024-12-25T15:15:00,1002.4,100.0,-748.81152,0.910816844,峰,1.06338,0.0,225.6,239.898528
2024-12-25T15:30:00,1293.6,100.0,-990.4492799999999,0.8860556119999999,峰,1.06338,0.0,298.4,317.312592
2024-12-25T15:45:00,957.6,100.0,-711.63648,0.8682646999999999,峰,1.06338,0.0,214.4,227.988672
2024-12-25T16:00:00,1111.6,100.00000000000011,-839.4256799999998,0.8472790579999999,峰,1.06338,0.0,252.89999999999995,268.92880199999996
2024-12-25T16:15:00,1276.8,100.0,-976.5086399999999,0.822866342,峰,1.06338,0.0,294.2,312.84639599999997
2024-12-25T16:30:00,1282.4,100.0,-981.15552,0.798337454,峰,1.06338,0.0,295.6,314.335128
2024-12-25T16:45:00,1288.0,100.0,-985.8023999999998,0.773692394,峰,1.06338,0.0,297.0,315.82386
2024-12-25T17:00:00,949.2,100.0,-704.66616,0.75607574,峰,1.06338,0.0,212.3,225.75557400000002
2024-12-25T17:15:00,865.2,100.0,-634.9629600000001,0.740201666,峰,1.06338,0.0,191.3,203.424594
2024-12-25T17:30:00,1142.4,100.0,-864.9835200000001,0.718577078,峰,1.06338,0.0,260.6,277.116828
2024-12-25T17:45:00,968.8,100.0,-720.9302399999998,0.700553822,峰,1.06338,0.0,217.2,230.96613599999998
2024-12-25T18:00:00,904.4,100.0,-667.4911199999999,0.683866544,峰,1.06338,0.0,201.1,213.845718
2024-12-25T18:15:00,753.2,100.0,-542.02536,0.67031591,峰,1.06338,0.0,163.3,173.649954
2024-12-25T18:30:00,926.8,100.0,-686.07864,0.653163944,峰,1.06338,0.0,206.7,219.800646
2024-12-25T18:45:00,940.8,100.0,-697.69584,0.635721548,峰,1.06338,0.0,210.2,223.52247599999998
2024-12-25T19:00:00,938.0,100.0,-695.3723999999999,0.6183372380000001,峰,1.06338,0.0,209.5,222.77811
2024-12-25T19:15:00,1052.8,100.0,-790.6334399999998,0.598571402,峰,1.06338,0.0,238.2,253.297116
2024-12-25T19:30:00,952.0,100.0,-706.9896,0.580896662,峰,1.06338,0.0,213.0,226.49994
2024-12-25T19:45:00,607.6,100.0,-421.20647999999994,0.5703665,峰,1.06338,0.0,126.9,134.942922
2024-12-25T20:00:00,543.2,100.0,-367.76736000000005,0.561172316,峰,1.06338,0.0,110.80000000000001,117.82250400000001
2024-12-25T20:15:00,865.2,100.0,-634.9629600000001,0.545298242,峰,1.06338,0.0,191.3,203.424594
2024-12-25T20:30:00,854.0,100.0,-625.6691999999999,0.529656512,峰,1.06338,0.0,188.5,200.44713
2024-12-25T20:45:00,912.8,100.0,-674.4614399999999,0.512794976,峰,1.06338,0.0,203.2,216.078816
2024-12-25T21:00:00,876.4,100.0,-644.2567199999999,0.496688558,峰,1.06338,0.0,194.1,206.40205799999998
2024-12-25T21:15:00,837.2,100.0,-611.72856,0.481395344,峰,1.06338,0.0,184.3,195.98093400000002
2024-12-25T21:30:00,487.2,100.0,-321.29856,0.47336288,峰,1.06338,0.0,96.8,102.93518399999999
2024-12-25T21:45:00,753.2,100.0,-542.02536,0.459812246,峰,1.06338,0.0,163.3,173.649954
2024-12-25T22:00:00,1285.2,100.0,-983.4789599999999,0.435225272,峰,1.06338,0.0,296.3,315.079494
2024-12-25T22:15:00,1638.0,100.0,-1276.2323999999999,0.403319462,峰,1.06338,0.0,384.5,408.86961
2024-12-25T22:30:00,2164.4,100.0,-1713.0391200000001,0.36049348400000003,峰,1.06338,0.0,516.1,548.810418
2024-12-25T22:45:00,2074.8,100.0,-1638.6890400000002,0.319526258,峰,1.06338,0.0,493.70000000000005,524.990706
2024-12-25T23:00:00,2296.0,2296.0,0.0,0.319526258,谷,0.25432,0.0,0.0,0.0
2024-12-25T23:15:00,2125.2,2125.2,0.0,0.319526258,谷,0.25432,0.0,0.0,0.0
2024-12-25T23:30:00,2214.8,2214.8,0.0,0.319526258,谷,0.25432,0.0,0.0,0.0
2024-12-25T23:45:00,2032.8,2032.8,0.0,0.319526258,谷,0.25432,0.0,0.0,0.0
2024-12-26T00:00:00,1999.2,7121.422222222222,5000.0,0.444526258,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T00:15:00,1979.6,7101.822222222223,5000.0,0.569526258,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T00:30:00,2030.0,7152.222222222223,5000.0,0.694526258,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T00:45:00,2156.0,7278.222222222223,5000.0,0.819526258,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T01:00:00,1887.2,6598.644254659269,4599.023675914687,0.9345018498978672,谷,0.25432,1177.8610636648173,0.0,-299.5536257112363
2024-12-26T01:15:00,2209.2,2209.2,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T01:30:00,2077.6,2077.6,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T01:45:00,1831.2,1831.2,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T02:00:00,2332.4,2332.4,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T02:15:00,2419.2,2419.2,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T02:30:00,2066.4,2066.4,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T02:45:00,2382.8,2382.8,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T03:00:00,2161.6,2161.6,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T03:15:00,2074.8,2074.8,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T03:30:00,2276.4,2276.4,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T03:45:00,2013.2,2013.2,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T04:00:00,1738.8,1738.8,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T04:15:00,1640.8,1640.8,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T04:30:00,523.6,523.6,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T04:45:00,1052.8,1052.8,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T05:00:00,1344.0,1344.0,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T05:15:00,1285.2,1285.2,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T05:30:00,1251.6,1251.6,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T05:45:00,1038.8,1038.8,0.0,0.9345018498978672,谷,0.25432,0.0,0.0,0.0
2024-12-26T06:00:00,1484.0,100.0,-1148.4432,0.9057907698978672,平,0.59655,0.0,346.0,206.40630000000002
2024-12-26T06:15:00,1240.4,100.0,-946.3039200000001,0.8821331718978672,平,0.59655,0.0,285.1,170.07640500000002
2024-12-26T06:30:00,490.0,100.0,-323.622,0.8740426218978672,平,0.59655,0.0,97.5,58.163625
2024-12-26T06:45:00,509.6,100.0,-339.88608,0.8655454698978672,平,0.59655,0.0,102.4,61.08672000000001
2024-12-26T07:00:00,890.4,100.0,-655.8739199999999,0.8491486218978672,平,0.59655,0.0,197.6,117.87828
2024-12-26T07:15:00,938.0,100.0,-695.3723999999999,0.8317643118978673,平,0.59655,0.0,209.5,124.977225
2024-12-26T07:30:00,991.2,100.0,-739.5177600000001,0.8132763678978673,平,0.59655,0.0,222.8,132.91134000000002
2024-12-26T07:45:00,949.2,100.0,-704.66616,0.7956597138978673,平,0.59655,0.0,212.3,126.64756500000001
2024-12-26T08:00:00,1215.2,100.0,-925.3929599999999,0.7725248898978673,平,0.59655,0.0,278.8,166.31814
2024-12-26T08:15:00,1111.6,100.00000000000011,-839.4256799999998,0.7515392478978673,平,0.59655,0.0,252.89999999999995,150.86749499999996
2024-12-26T08:30:00,1352.4,100.0,-1039.2415199999998,0.7255582098978673,平,0.59655,0.0,313.1,186.779805
2024-12-26T08:45:00,1033.2,100.0,-774.36936,0.7061989758978674,平,0.59655,0.0,233.3,139.175115
2024-12-26T09:00:00,235.2,100.0,-112.18896,0.7033942518978674,平,0.59655,0.0,33.8,20.16339
2024-12-26T09:15:00,946.4,100.0,-702.34272,0.6858356838978674,平,0.59655,0.0,211.6,126.22998
2024-12-26T09:30:00,974.4,100.0,-725.5771199999999,0.6676962558978674,平,0.59655,0.0,218.6,130.40583
2024-12-26T09:45:00,940.8,100.0,-697.69584,0.6502538598978674,平,0.59655,0.0,210.2,125.39480999999999
2024-12-26T10:00:00,893.2,100.0,-658.19736,0.6337989258978675,平,0.59655,0.0,198.3,118.295865
2024-12-26T10:15:00,1195.6,100.0,-909.1288799999999,0.6110707038978674,平,0.59655,0.0,273.9,163.39504499999998
2024-12-26T10:30:00,803.6,100.0,-583.84728,0.5964745218978674,平,0.59655,0.0,175.9,104.93314500000001
2024-12-26T10:45:00,1579.2,100.0,-1227.44016,0.5657885178978674,平,0.59655,0.0,369.8,220.60419000000002
2024-12-26T11:00:00,1184.4,100.0,-899.8351200000001,0.5432926398978675,平,0.59655,0.0,271.1,161.72470500000003
2024-12-26T11:15:00,994.0,100.0,-741.8412,0.5247466098978675,平,0.59655,0.0,223.5,133.328925
2024-12-26T11:30:00,1072.4,100.0,-806.8975200000001,0.5045741718978675,平,0.59655,0.0,243.10000000000002,145.021305
2024-12-26T11:45:00,798.0,100.0,-579.2004,0.4900941618978675,平,0.59655,0.0,174.5,104.097975
2024-12-26T12:00:00,1139.6,6261.822222222223,5000.0,0.6150941618978675,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T12:15:00,1355.2,6477.422222222222,5000.0,0.7400941618978675,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T12:30:00,1206.8,6329.022222222223,5000.0,0.8650941618978675,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T12:45:00,1318.8,6441.022222222223,5000.0,0.95,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T13:00:00,1206.8,6329.022222222223,5000.0,0.95,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-26T13:15:00,1271.2,6203.893971680699,4814.994115523459,0.95,谷,0.25432,1233.1734929201748,0.0,-313.62068271945884
2024-12-26T13:30:00,1050.0,1050.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-26T13:45:00,946.4,946.4,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-26T14:00:00,1022.0,1022.0,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-26T14:15:00,1248.8,1248.8,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-26T14:30:00,1190.0,1190.0,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-26T14:45:00,834.4,834.4,0.0,0.95,平,0.59655,0.0,0.0,0.0
2024-12-26T15:00:00,742.0,100.0,-532.7316,0.93668171,峰,1.06338,0.0,160.5,170.67249
2024-12-26T15:15:00,1246.0,100.0,-950.9507999999998,0.91290794,峰,1.06338,0.0,286.5,304.65837
2024-12-26T15:30:00,1184.4,100.0,-899.8351200000001,0.890412062,峰,1.06338,0.0,271.1,288.28231800000003
2024-12-26T15:45:00,568.4,99.99999999999994,-388.67832,0.880695104,峰,1.06338,0.0,117.10000000000001,124.521798
2024-12-26T16:00:00,484.4,100.0,-318.97511999999995,0.872720726,峰,1.06338,0.0,96.1,102.190818
2024-12-26T16:15:00,1131.2,100.0,-855.68976,0.851328482,峰,1.06338,0.0,257.8,274.139364
2024-12-26T16:30:00,921.2,100.0,-681.43176,0.834292688,峰,1.06338,0.0,205.3,218.311914
2024-12-26T16:45:00,646.8,100.0,-453.73463999999996,0.822949322,峰,1.06338,0.0,136.7,145.36404599999997
2024-12-26T17:00:00,1122.8,100.0,-848.7194399999998,0.801731336,峰,1.06338,0.0,255.7,271.90626599999996
2024-12-26T17:15:00,554.4,100.0,-377.0611199999999,0.792304808,峰,1.06338,0.0,113.6,120.79996799999999
2024-12-26T17:30:00,688.8,100.0,-488.58624,0.780090152,峰,1.06338,0.0,147.2,156.52953599999998
2024-12-26T17:45:00,876.4,100.0,-644.2567199999999,0.763983734,峰,1.06338,0.0,194.1,206.40205799999998
2024-12-26T18:00:00,803.6,100.0,-583.84728,0.749387552,峰,1.06338,0.0,175.9,187.048542
2024-12-26T18:15:00,697.2,100.0,-495.55655999999993,0.736998638,峰,1.06338,0.0,149.3,158.76263400000002
2024-12-26T18:30:00,551.6,100.0,-374.73767999999995,0.727630196,峰,1.06338,0.0,112.9,120.05560200000001
2024-12-26T18:45:00,772.8,100.0,-558.2894399999999,0.71367296,峰,1.06338,0.0,168.2,178.860516
2024-12-26T19:00:00,714.0,100.0,-509.49719999999996,0.70093553,峰,1.06338,0.0,153.5,163.22883
2024-12-26T19:15:00,848.4,100.0,-621.0223199999999,0.685409972,峰,1.06338,0.0,187.1,198.958398
2024-12-26T19:30:00,753.2,100.0,-542.02536,0.671859338,峰,1.06338,0.0,163.3,173.649954
2024-12-26T19:45:00,795.2,100.0,-576.87696,0.657437414,峰,1.06338,0.0,173.8,184.815444
2024-12-26T20:00:00,526.4,100.0,-353.8267199999999,0.648591746,峰,1.06338,0.0,106.6,113.356308
2024-12-26T20:15:00,915.6,100.0,-676.78488,0.6316721240000001,峰,1.06338,0.0,203.9,216.823182
2024-12-26T20:30:00,980.0,100.0,-730.2239999999999,0.613416524,峰,1.06338,0.0,220.0,233.9436
2024-12-26T20:45:00,1122.8,100.0,-848.7194399999998,0.592198538,峰,1.06338,0.0,255.7,271.90626599999996
2024-12-26T21:00:00,1136.8,100.0,-860.3366399999999,0.570690122,峰,1.06338,0.0,259.2,275.62809599999997
2024-12-26T21:15:00,761.6,100.0,-548.99568,0.55696523,峰,1.06338,0.0,165.4,175.883052
2024-12-26T21:30:00,1274.0,100.0,-974.1851999999999,0.5326105999999999,峰,1.06338,0.0,293.5,312.10203
2024-12-26T21:45:00,1321.6,100.0,-1013.6836799999999,0.5072685079999999,峰,1.06338,0.0,305.4,324.75625199999996
2024-12-26T22:00:00,1400.0,100.0,-1078.74,0.4803000079999999,峰,1.06338,0.0,325.0,345.5985
2024-12-26T22:15:00,1192.8,100.0,-906.8054399999999,0.4576298719999999,峰,1.06338,0.0,273.2,290.51541599999996
2024-12-26T22:30:00,1162.0,100.0,-881.2475999999998,0.4355986819999999,峰,1.06338,0.0,265.5,282.32739
2024-12-26T22:45:00,1268.4,100.0,-969.53832,0.4113602239999999,峰,1.06338,0.0,292.1,310.61329800000004
2024-12-26T23:00:00,1246.0,1246.0,0.0,0.4113602239999999,谷,0.25432,0.0,0.0,0.0
2024-12-26T23:15:00,1190.0,1190.0,0.0,0.4113602239999999,谷,0.25432,0.0,0.0,0.0
2024-12-26T23:30:00,971.6,971.6,0.0,0.4113602239999999,谷,0.25432,0.0,0.0,0.0
2024-12-26T23:45:00,1078.0,1078.0,0.0,0.4113602239999999,谷,0.25432,0.0,0.0,0.0
2024-12-27T00:00:00,1243.2,6365.422222222222,5000.0,0.5363602239999998,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-27T00:15:00,1234.8,6357.022222222223,5000.0,0.6613602239999998,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-27T00:30:00,1422.4,6544.622222222222,5000.0,0.7863602239999998,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-27T00:45:00,1570.8,6693.022222222223,5000.0,0.9113602239999998,谷,0.25432,1280.5555555555557,0.0,-325.6708888888889
2024-12-27T01:00:00,1478.4,5728.713354654092,4148.895899336966,0.95,谷,0.25432,1062.578338663523,0.0,-270.2349230889072
2024-12-27T01:15:00,1349.6,1349.6,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T01:30:00,1134.0,1134.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T01:45:00,1170.4,1170.4,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T02:00:00,1383.2,1383.2,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T02:15:00,1024.8,1024.8,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T02:30:00,1176.0,1176.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T02:45:00,1461.6,1461.6,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T03:00:00,1027.6,1027.6,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T03:15:00,1414.0,1414.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T03:30:00,1540.0,1540.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T03:45:00,714.0,714.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T04:00:00,845.6,845.6,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T04:15:00,974.4,974.4,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T04:30:00,1069.6,1069.6,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T04:45:00,1313.2,1313.2,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T05:00:00,1111.6,1111.6,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T05:15:00,1302.0,1302.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T05:30:00,1330.0,1330.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T05:45:00,1694.0,1694.0,0.0,0.95,谷,0.25432,0.0,0.0,0.0
2024-12-27T06:00:00,1444.8,100.0,-1115.9150399999999,0.9221021239999999,平,0.59655,0.0,336.2,200.56011
2024-12-27T06:15:00,1072.4,100.0,-806.8975200000001,0.9019296859999999,平,0.59655,0.0,243.10000000000002,145.021305
2024-12-27T06:30:00,672.0,100.0,-474.6456,0.8900635459999999,平,0.59655,0.0,143.0,85.30665
2024-12-27T06:45:00,904.4,100.0,-667.4911199999999,0.8733762679999999,平,0.59655,0.0,201.1,119.966205
2024-12-27T07:00:00,1089.2,100.0,-820.83816,0.8528553139999999,平,0.59655,0.0,247.3,147.526815
2024-12-27T07:15:00,912.8,100.0,-674.4614399999999,0.835993778,平,0.59655,0.0,203.2,121.21896
2024-12-27T07:30:00,1299.2,100.0,-995.0961599999998,0.8111163739999999,平,0.59655,0.0,299.8,178.84569000000002
2024-12-27T07:45:00,1229.2,100.0,-937.0101599999999,0.78769112,平,0.59655,0.0,282.3,168.406065
2024-12-27T08:00:00,1128.4,100.0,-853.3663200000001,0.7663569619999999,平,0.59655,0.0,257.1,153.373005
2024-12-27T08:15:00,1366.4,100.0,-1050.85872,0.7400854939999999,平,0.59655,0.0,316.6,188.86773000000002
2024-12-27T08:30:00,1302.0,100.0,-997.4195999999998,0.715150004,平,0.59655,0.0,300.5,179.26327500000002
2024-12-27T08:45:00,856.8,100.0,-627.9926399999998,0.6994501879999999,平,0.59655,0.0,189.2,112.86726
2024-12-27T09:00:00,778.4,100.0,-562.93632,0.6853767799999999,平,0.59655,0.0,169.6,101.17488
2024-12-27T09:15:00,848.4,100.0,-621.0223199999999,0.6698512219999999,平,0.59655,0.0,187.1,111.61450500000001
2024-12-27T09:30:00,711.2,100.0,-507.17375999999996,0.6571718779999999,平,0.59655,0.0,152.8,91.15284000000001
2024-12-27T09:45:00,837.2,100.0,-611.72856,0.6418786639999998,平,0.59655,0.0,184.3,109.94416500000001
2024-12-27T10:00:00,792.4,100.0,-574.5535199999999,0.6275148259999999,平,0.59655,0.0,173.1,103.262805
2024-12-27T10:15:00,1201.2,100.0,-913.7757599999999,0.6046704319999998,平,0.59655,0.0,275.3,164.23021500000002
2024-12-27T10:30:00,728.0,100.0,-521.1143999999999,0.5916425719999998,平,0.59655,0.0,157.0,93.65835
2024-12-27T10:45:00,1139.6,100.0,-862.6600799999999,0.5700760699999998,平,0.59655,0.0,259.9,155.043345
2024-12-27T11:00:00,915.6,100.0,-676.78488,0.5531564479999999,平,0.59655,0.0,203.9,121.63654500000001
